"","response_id","response_type","finished","question","answer"
"33688","R_27KbyLbisBEydCN","1","TRUE","q32","Woman"
"33689","R_3DnDCdPM26Tozh4","2","TRUE","q32","Man"
"33690","R_3s18LOiznbfjFiN","1","TRUE","q32","Man"
"33691","R_27IOemIrJVWfifG","1","TRUE","q32","Woman"
"33692","R_3flPfQZp0jXRGCH","1","TRUE","q32","Woman"
"33693","R_32PEATcnZBkHXBj","1","TRUE","q32","Woman"
"33694","R_2znMuqCuFEVRiXL","1","TRUE","q32","Man"
"33695","R_264k58VYvmtGEam","3","TRUE","q32","Man"
"33696","R_2dLV9JMTqa8yJuM","3","TRUE","q32","Man"
"33697","R_1eIP6MI1OtvD74b","3","TRUE","q32","Woman"
"33698","R_2B5V647NiuLJSVb","3","TRUE","q32","Man"
"33699","R_2uVEFNWGmqfEkKl","3","TRUE","q32","Man"
"33700","R_3n8cxFiBNxKc3TJ","3","TRUE","q32","Woman"
"33701","R_1C13r4mGJF3CH8V","3","TRUE","q32","Man"
"33702","R_29i7Q71xiLLyTK5","3","TRUE","q32","Woman"
"33703","R_27rqKx7E2GKpPxd","3","TRUE","q32","Man"
"33704","R_2CHB6LDaL9NmWEr","3","TRUE","q32","Woman"
"33705","R_2zNFxiFHy4cjUb5","3","TRUE","q32","Woman"
"33706","R_2Ygk7agTUSGQoSR","3","TRUE","q32","Woman"
"33707","R_308KoY0n9xSzHEZ","3","TRUE","q32","Woman"
"33708","R_1JFtUU3lHJcaZaX","3","TRUE","q32","Woman"
"33709","R_sdRRNcRxtal2PER","3","TRUE","q32","Woman"
"33710","R_3KJTUaJzpdj1rAu","1","TRUE","q32","Man"
"33711","R_2EnStDFYq785j8b","1","TRUE","q32","Man"
"33712","R_1mFAvfwbq60Cc1k","1","TRUE","q32","Man"
"33713","R_1OlAUliSHKC575o","1","TRUE","q32","Man"
"33714","R_2wAErrwddznt4Hn","1","TRUE","q32","Man"
"33715","R_voUaBz5L7O2ZAQh","1","TRUE","q32","Man"
"33716","R_3PT9r5DTOrX9w4a","1","TRUE","q32","Woman"
"33717","R_27KiRPpvZH4rYMh","2","TRUE","q32","Man"
"33718","R_3PaHH5eqa9HYp5v","1","TRUE","q32","Woman"
"33719","R_WwHgpjOPcMDBTwd","3","TRUE","q32","Woman"
"33720","R_3EnWJjvmRcJzqIX","3","TRUE","q32","Woman"
"33721","R_2SowjedsD7zZY1z","3","TRUE","q32","Woman"
"33722","R_2uO2MLoCYGQ0cRo","3","TRUE","q32","Woman"
"33723","R_VUVpPvfDIxq8sdr","3","TRUE","q32","Woman"
"33724","R_2fdHNm03FwZWitW","3","TRUE","q32","Woman"
"33725","R_2qFf7VWNdapzJKk","3","TRUE","q32","Woman"
"33726","R_3k6pBFh23L42fXl","3","TRUE","q32","Man"
"33727","R_REwLsG1SM2tvvCF","1","TRUE","q32","Man"
"33728","R_1pPWbZy8q4cBMZW","1","TRUE","q32","Woman"
"33729","R_BXjEmPDmi4En5Dz","1","TRUE","q32","Woman"
"33730","R_2zLOC39CsFC8zlG","1","TRUE","q32","Woman"
"33731","R_2tfk46mKe2TYEU5","1","TRUE","q32","Woman"
"33732","R_WwVwlnHnUrsBSsp","3","TRUE","q32","Woman"
"33733","R_3MtgtKp3ahKAtNb","3","TRUE","q32","Man"
"33734","R_ptSGQEOJC3AJjvH","3","TRUE","q32","Man"
"33735","R_1GgmIF3Ks6Tpy49","1","TRUE","q32","Woman"
"33736","R_2Eaxz3FmdDVkWQJ","2","TRUE","q32","Man"
"33737","R_3J3ZNipWwGOP13V","1","TRUE","q32","Woman"
"33738","R_6J1Z76dfFh0eT1D","1","TRUE","q32","Woman"
"33739","R_1KptlVq6xUPNdNN","1","TRUE","q32","Woman"
"33740","R_3iRnPJwVtFYsgM9","3","TRUE","q32","Woman"
"33741","R_UH1OBWcLvsOrnxf","3","TRUE","q32","Man"
"33742","R_87l6woWwkfCynf3","1","TRUE","q32","Man"
"33743","R_1EjjvgNtj2SU6l6","1","TRUE","q32","Woman"
"33744","R_1LOvn2C4KQJ0h3a","1","TRUE","q32","Man"
"33745","R_2aJKgaGqjd0lf6r","1","TRUE","q32","Woman"
"33746","R_1jcxfm82P6hozQK","3","TRUE","q32","Woman"
"33747","R_YVwo9A32X697svD","3","TRUE","q32","Woman"
"33748","R_1f96iNas6kgPjYA","1","TRUE","q32","Man"
"33749","R_0B4wNzNQb3hqXVn","1","TRUE","q32","Woman"
"33750","R_3pnx4FWM6ezfEhq","1","TRUE","q32","Woman"
"33751","R_2VOLMmf57fRJZ3f","1","TRUE","q32","Man"
"33752","R_2316rJIWXZBLmye","1","TRUE","q32","Woman"
"33753","R_2azqr1HUVRiYDFI","1","TRUE","q32","Woman"
"33754","R_1ojwkK9ZAd2WiIj","1","TRUE","q32","Man"
"33755","R_tPOYebKTfL39k3v","1","TRUE","q32","Woman"
"33756","R_2eXMcA1KqYFs0ja","1","TRUE","q32","Woman"
"33757","R_2S8hVjNTtlGENI9","3","TRUE","q32","Woman"
"33758","R_XRiXHR9Wjxck1vH","3","TRUE","q32","Woman"
"33759","R_xi8KNxyeHtDBYxr","3","TRUE","q32","Woman"
"33760","R_1EZG1Tmc41Y5Or2","3","TRUE","q32","Woman"
"33761","R_3ZQMgiFawj22gmJ","3","TRUE","q32","Woman"
"33762","R_238JLwskhFve1MJ","3","TRUE","q32","Woman"
"33763","R_2WHjNwzAIiA5t6k","3","TRUE","q32","Woman"
"33764","R_2VPzCjIJtb4Rdb6","3","TRUE","q32","Man"
"33765","R_0e4Tc8bcNWqB6EN","3","TRUE","q32","Woman"
"33766","R_7TZUr2e5MGJLDKp","3","TRUE","q32","Woman"
"33767","R_02jQzckE5T5QrJf","3","TRUE","q32","Woman"
"33768","R_25uXBaeQVspvAOq","3","TRUE","q32","Woman"
"33769","R_31a3zqrr8yldr0D","3","TRUE","q32","Woman"
"33770","R_2wMqObZX6sduDSD","3","TRUE","q32","Man"
"33771","R_24BIMIVABdhhwRk","3","TRUE","q32","Man"
"33772","R_3dSQCNU2J4uWOSn","3","TRUE","q32","Woman"
"33773","R_1jVvs3G5S2DjCzO","3","TRUE","q32","Man"
"33774","R_3oEBykMrZfTmGNG","3","TRUE","q32","Woman"
"33775","R_a46ahgFcI9fYP2V","1","TRUE","q32","Woman"
"33776","R_5uREd1KQNe5rrt7","1","TRUE","q32","Man"
"33777","R_2uV3QG7gJoNpgtD","1","TRUE","q32","Man"
"33778","R_2EyQQfoe0uQ4n8n","1","TRUE","q32","Woman"
"33779","R_UaM5sCeFPKi0CSB","1","TRUE","q32","Man"
"33780","R_RJ5ioW7IzbL56BX","1","TRUE","q32","Man"
"33781","R_1JXgISzRjlKvnV9","2","TRUE","q32","Man"
"33782","R_1fZMpT6jRC62kaH","1","TRUE","q32","Woman"
"33783","R_1M72hEum5JnHnWf","1","TRUE","q32","Woman"
"33784","R_OvsFTwRjIJAdEcN","2","TRUE","q32","Woman"
"33785","R_1jf9mJsAQ2Lepc6","1","TRUE","q32","Woman"
"33786","R_3DcNMeNUXubMQuJ","1","TRUE","q32","Man"
"33787","R_1DFQztbJxfVSOTz","1","TRUE","q32","Woman"
"33788","R_2b2Ep6FDyvkNKtS","1","TRUE","q32","Man"
"33789","R_bEMwV6CaCjZ06L7","1","TRUE","q32","Woman"
"33790","R_eWCbYpjb1B46doZ","1","TRUE","q32","Woman"
"33791","R_2VrWfjwRSbbrn6J","1","TRUE","q32","Man"
"33792","R_79uJy9s6ivUKka5","1","TRUE","q32","Woman"
"33793","R_3isZZKZUuLqVILV","1","TRUE","q32","Man"
"33794","R_DIfidxw5DSDfyTv","1","TRUE","q32","Man"
"33795","R_qQ38Td4QCWhzJap","1","TRUE","q32","Man"
"33796","R_1ffSk4pWEoVYDAa","1","TRUE","q32","Man"
"33797","R_3QVJ0DIMWZD3Bo6","1","TRUE","q32","Man"
"33798","R_10q17R4cTMRoXz5","1","TRUE","q32","Woman"
"33799","R_rrnntSHpWBNlvpv","2","TRUE","q32","Woman"
"33800","R_2uq9Rhq8lJu1jYc","1","TRUE","q32","Man"
"33801","R_3O6VPbIFECT6m54","1","TRUE","q32","Woman"
"33802","R_3CUFvP3BMIV54c9","1","TRUE","q32","Woman"
"33803","R_3ferzSuqKlgBVsK","2","TRUE","q32","Man"
"33804","R_1Qt2mw8GZOoSTaM","1","TRUE","q32","Man"
"33805","R_1QxTM6x3NfLphMp","2","TRUE","q32","Woman"
"33806","R_2qykmeucGI41ra6","1","TRUE","q32","Woman"
"33807","R_RwdO31FH3AxsugF","1","TRUE","q32","Woman"
"33808","R_2AWkDziuz5tnLfB","1","TRUE","q32","Woman"
"33809","R_d57R3yeXsQWRiWB","1","TRUE","q32","Woman"
"33810","R_1jJ7lMkR5f4yULY","1","TRUE","q32","Man"
"33811","R_XY6yZ3Ux2XNLnfX","1","TRUE","q32","Man"
"33812","R_2TtLi0SKvfnbXxr","1","TRUE","q32","Man"
"33813","R_2ruXo1qqUZeWzgW","1","TRUE","q32","Man"
"33814","R_3KuQklkCyFAhhOP","1","TRUE","q32","Man"
"33815","R_YRllqZHNxhbnTgt","2","TRUE","q32","Woman"
"33816","R_ymB30bBy3wcXD4R","1","TRUE","q32","Woman"
"33817","R_UbvK7djUhXBFCRr","1","TRUE","q32","Man"
"33818","R_pmkK3tyCVx4CwQF","1","TRUE","q32","Woman"
"33819","R_1It7flTyDqsJ3yM","1","TRUE","q32","Man"
"33820","R_3QJEOCXRf8VWmWd","2","TRUE","q32","Man"
"33821","R_2atrZveEIYvaTBQ","1","TRUE","q32","Woman"
"33822","R_1jqWhm8a40JV5KJ","1","TRUE","q32","Woman"
"33823","R_8xmt32KUrONreqR","2","TRUE","q32","Man"
"33824","R_Of1ava70B4g3B4Z","2","TRUE","q32","Woman"
"33825","R_PM79GfZEqMEG1jz","1","TRUE","q32","Man"
"33826","R_2y2RzTBXVgVZN5M","1","TRUE","q32","Man"
"33827","R_3MnbFH3rVePrGM2","1","TRUE","q32","Man"
"33828","R_2YicurlheVuV8C4","1","TRUE","q32","Man"
"33829","R_Ahq9pR8uwxqJDIl","1","TRUE","q32","Man"
"33830","R_2YEtI315jlkxSoa","1","TRUE","q32","Man"
"33831","R_3kbnlBS5uTZNewx","2","TRUE","q32","Woman"
"33832","R_2ZC9OIHFMCOKzsw","1","TRUE","q32","Woman"
"33833","R_1DwM8oH3P6hTMoh","2","TRUE","q32","Woman"
"33834","R_3lxg95wPL5nz612","1","TRUE","q32","Man"
"33835","R_27qlMRMz6AY5Ptj","1","TRUE","q32","Woman"
"33836","R_xguunjoi0OFcjKh","1","TRUE","q32","Man"
"33837","R_22RGGmI74vkQMUz","1","TRUE","q32","Woman"
"33838","R_2cnELVajxq0oPkt","1","TRUE","q32","Woman"
"33839","R_3jUSwclAVBi9O9Q","1","TRUE","q32","Woman"
"33840","R_CkUFln8hqOJPAEV","2","TRUE","q32","Woman"
"33841","R_eRjRjmXoMwRzrnX","1","TRUE","q32","Man"
"33842","R_2aeisufxzg4J2KR","1","TRUE","q32","Woman"
"33843","R_2eUwdubvkjddFlD","1","TRUE","q32","Man"
"33844","R_2XbWiKqDHlx3sKj","1","TRUE","q32_4_text",""
"33845","R_1IoPwSaGsqoOhmF","1","TRUE","q32_4_text",""
"33846","R_Drg7Py3JLuWEwp3","1","TRUE","q32_4_text",""
"33847","R_yTNgUyebuhl8Rb3","1","TRUE","q32_4_text",""
"33848","R_3IYpmsHA4lGyrfo","1","TRUE","q32_4_text",""
"33849","R_agUsRLNc8gTKo0h","1","TRUE","q32_4_text",""
"33850","R_263y2zNLmdIUFZ6","1","TRUE","q32_4_text",""
"33851","R_3RvD8sUKYkFD0kf","1","TRUE","q32_4_text",""
"33852","R_33s6MkrqeY9ovjj","1","TRUE","q32_4_text",""
"33853","R_1qh27R2zk15v0Tk","1","TRUE","q32_4_text",""
"33854","R_3htGkIpqzh132Rk","1","TRUE","q32_4_text",""
"33855","R_1JPhVtIItpoxeLd","1","TRUE","q32_4_text",""
"33856","R_2BxFaWpJjprG5f9","2","TRUE","q32_4_text",""
"33857","R_1rCFkeUVa7akm5K","1","TRUE","q32_4_text",""
"33858","R_DtP9Tb1t0dvpUTT","1","TRUE","q32_4_text",""
"33859","R_pof0de1dhs7Yz8B","1","TRUE","q32_4_text",""
"33860","R_3kFGYy0GVY42yrZ","1","TRUE","q32_4_text",""
"33861","R_DN48EOfFukMaw37","1","TRUE","q32_4_text",""
"33862","R_1Yw3drKhGdvFkl3","1","TRUE","q32_4_text",""
"33863","R_3hi0foRxoH13Fri","1","TRUE","q32_4_text",""
"33864","R_UmyRwKI6jkLDOzT","1","TRUE","q32_4_text",""
"33865","R_2wz8WYCq9gIQJ0Q","1","TRUE","q32_4_text",""
"33866","R_1f42YQNClNZWj7t","1","TRUE","q32_4_text",""
"33867","R_3iyThpa8S8EjlnL","1","TRUE","q32_4_text",""
"33868","R_3g1sxSazsRNFsaX","1","TRUE","q32_4_text",""
"33869","R_1EjpmhVGjQ1o7DG","1","TRUE","q32_4_text",""
"33870","R_2EjekNMH1WbNnVY","2","TRUE","q32_4_text",""
"33871","R_3j6RZr9RTkGhBSy","2","TRUE","q32_4_text",""
"33872","R_1dyiwtlP2nd2O3v","1","TRUE","q32_4_text",""
"33873","R_1M5s6hniBM26XXb","1","TRUE","q32_4_text",""
"33874","R_3EyhFN1MLpOqfTJ","2","TRUE","q32_4_text",""
"33875","R_Z96uEIn4EgAxaW5","1","TRUE","q32_4_text",""
"33876","R_3Jm8Bt7duRpI7T7","2","TRUE","q32_4_text",""
"33877","R_0ctIVMTzdcYmKL7","1","TRUE","q32_4_text",""
"33878","R_3EnyT1qd2b8meMN","1","TRUE","q32_4_text",""
"33879","R_2AQFKbIKBa7wwAb","1","TRUE","q32_4_text",""
"33880","R_21gMWqb91efySQp","1","TRUE","q32_4_text",""
"33881","R_32MbMLNQre8oTxp","1","TRUE","q32_4_text",""
"33882","R_3fDVdLrkqTwBJ9v","1","TRUE","q32_4_text",""
"33883","R_p3j3MWeZ8qfNvu9","2","TRUE","q32_4_text",""
"33884","R_2y8lg8FN5kGcYwo","1","TRUE","q32_4_text",""
"33885","R_1QgYo29Cla1p63S","1","TRUE","q32_4_text",""
"33886","R_2zMbQXTrvP34tlE","1","TRUE","q32_4_text",""
"33887","R_2bZu8GhfMrE6lYN","1","TRUE","q32_4_text",""
"33888","R_1PXKRbA7osBt6FQ","1","TRUE","q32_4_text",""
"33889","R_1M0bxDSh9HHOPfM","1","TRUE","q32_4_text",""
"33890","R_OlngMGgWIonFmAV","1","TRUE","q32_4_text",""
"33891","R_2uwFULD7e7uggab","1","TRUE","q32_4_text",""
"33892","R_pQO2Tssp2GZ1V05","1","TRUE","q32_4_text",""
"33893","R_yKqoF7aUqOcBmy5","2","TRUE","q32_4_text",""
"33894","R_25ybLmyOKVBgT2q","2","TRUE","q32_4_text",""
"33895","R_1Einy7IovsUIelC","1","TRUE","q32_4_text",""
"33896","R_1HpFThwrXBNRjU0","1","TRUE","q32_4_text",""
"33897","R_XtgNqrxlPvqIPoR","1","TRUE","q32_4_text",""
"33898","R_1CqhU8GrWTuDtVB","1","TRUE","q32_4_text",""
"33899","R_3EsU8OgWn38XUVT","1","TRUE","q32_4_text",""
"33900","R_dmpt4kZZbS4LShP","2","TRUE","q32_4_text",""
"33901","R_2QSyUpiwZHDwLxR","1","TRUE","q32_4_text",""
"33902","R_piUdz2bZc1GXGaR","1","TRUE","q32_4_text",""
"33903","R_3jYH3jDkgBApwvQ","1","TRUE","q32_4_text",""
"33904","R_11jsAMSiUnLCK42","1","TRUE","q32_4_text",""
"33905","R_2pWtHEan9omf4a2","1","TRUE","q32_4_text",""
"33906","R_1o8f00NjsiWu8PU","1","TRUE","q32_4_text",""
"33907","R_338UYxFLgUhSu2F","1","TRUE","q32_4_text",""
"33908","R_3CC8SuKlSIbRA3Y","1","TRUE","q32_4_text",""
"33909","R_1opzMxv32rVSxTa","1","TRUE","q32_4_text",""
"33910","R_1OBnu4tkSoFPWM5","1","TRUE","q32_4_text",""
"33911","R_3F254uVwVyufOjP","1","TRUE","q32_4_text",""
"33912","R_NVaFk4VPoXHhKed","2","TRUE","q32_4_text",""
"33913","R_3hFIGtLbOHwZKwE","1","TRUE","q32_4_text",""
"33914","R_21iktetZmL8QnsY","1","TRUE","q32_4_text",""
"33915","R_3fCWzPddoUzD9SQ","1","TRUE","q32_4_text",""
"33916","R_21EWI4mauAH46sy","1","TRUE","q32_4_text",""
"33917","R_1GH2xKjjoWLbxFm","1","TRUE","q32_4_text",""
"33918","R_2w5eckUS0omx83T","1","TRUE","q32_4_text",""
"33919","R_10CWd2v52slKqEu","1","TRUE","q32_4_text",""
"33920","R_2PgPOVgebtk4tvm","1","TRUE","q32_4_text",""
"33921","R_WdhIZ6h1M8KebCx","1","TRUE","q32_4_text",""
"33922","R_27xtwseqxWV6IRr","1","TRUE","q32_4_text",""
"33923","R_2PiNfzsbzO4On2q","1","TRUE","q32_4_text",""
"33924","R_1FmNK7peVNCmeSQ","1","TRUE","q32_4_text",""
"33925","R_czOvgBP3cHpJgkh","1","TRUE","q32_4_text",""
"33926","R_1N9Q2IwRYRHVqJp","1","TRUE","q32_4_text",""
"33927","R_3n1NIiz4nlBu3FN","1","TRUE","q32_4_text",""
"33928","R_2VOnCu0zGFlDKlT","1","TRUE","q32_4_text",""
"33929","R_2asgQTn0RCRO0rH","1","TRUE","q32_4_text",""
"33930","R_2tFin1X9063rU09","1","TRUE","q32_4_text",""
"33931","R_22M32AKFmUpSwo7","3","TRUE","q32_4_text",""
"33932","R_ykYlSTOJyi41Vrb","1","TRUE","q32_4_text",""
"33933","R_1dgFGUMZVRzWysJ","1","TRUE","q32_4_text",""
"33934","R_Ui7zjsWr1veDjHP","1","TRUE","q32_4_text",""
"33935","R_2v6S5Tu4X65W5BN","2","TRUE","q32_4_text",""
"33936","R_3QSEwR7wUJejL1W","1","TRUE","q32_4_text",""
"33937","R_3qjKNarNaNHWZXo","1","TRUE","q32_4_text",""
"33938","R_3g0hc0iebBcjba4","1","TRUE","q32_4_text",""
"33939","R_3kmMvGqJiKaqIui","1","TRUE","q32_4_text",""
"33940","R_1Ln7kUXDg306Hwd","1","TRUE","q32_4_text",""
"33941","R_2fIrQKWccAc1UDg","1","TRUE","q32_4_text",""
"33942","R_1q8QPbjNJ5acAnw","1","TRUE","q32_4_text",""
"33943","R_115scTkCtnfUm34","2","TRUE","q32_4_text",""
"33944","R_1rPMPunUQ4ZgPAN","1","TRUE","q32_4_text",""
"33945","R_1C2Ad5xKkosfmhi","1","TRUE","q32_4_text",""
"33946","R_qIqBz9hELGDrJaV","1","TRUE","q32_4_text",""
"33947","R_2SiauCoFV8CEAMr","1","TRUE","q32_4_text",""
"33948","R_QnMxrwpwhn3sdiN","1","TRUE","q32_4_text",""
"33949","R_OwDjr9EiV1h0HLP","1","TRUE","q32_4_text",""
"33950","R_3jd6nipyGJiMu5G","1","TRUE","q32_4_text",""
"33951","R_2ZZSTBJtDVkdT1J","1","TRUE","q32_4_text",""
"33952","R_eM82KOHwnW6iHPr","1","TRUE","q32_4_text",""
"33953","R_3F2jlBUxzAXJd3o","1","TRUE","q32_4_text",""
"33954","R_1dK3UvzRy13TtBH","1","TRUE","q32_4_text",""
"33955","R_sAKoUXLd1OZufbH","2","TRUE","q32_4_text",""
"33956","R_5hdkNuWLpJnujXX","1","TRUE","q32_4_text",""
"33957","R_1oaKnuHODkXui2o","2","TRUE","q32_4_text",""
"33958","R_3PbOhVsmdC1EKzg","1","TRUE","q32_4_text",""
"33959","R_2CfR4sOX0CtVkLg","1","TRUE","q32_4_text",""
"33960","R_24pZvacGpb6PwFO","1","TRUE","q32_4_text",""
"33961","R_3McbexGeaF9es8O","1","TRUE","q32_4_text",""
"33962","R_RLAkXjsvFHZdaal","1","TRUE","q32_4_text",""
"33963","R_sUzDScBmmkzeu9b","1","TRUE","q32_4_text",""
"33964","R_10GUcIMtGA64UYE","1","TRUE","q32_4_text",""
"33965","R_3Dd7q15hOSZ5ByR","1","TRUE","q32_4_text",""
"33966","R_1o6YgVy6WSSnFpK","1","TRUE","q32_4_text",""
"33967","R_3RfmIV349BvAyH7","1","TRUE","q32_4_text",""
"33968","R_1OVmaYnzOkNXXs1","1","TRUE","q32_4_text",""
"33969","R_2TtvnNUHe8vF03Q","1","TRUE","q32_4_text",""
"33970","R_2dfEuZd3JX57nOC","1","TRUE","q32_4_text",""
"33971","R_sHePXgNfp5ieWjv","1","TRUE","q32_4_text",""
"33972","R_1q8ULxM1Y14O00L","1","TRUE","q32_4_text",""
"33973","R_277ilmu9gDs03AQ","1","TRUE","q32_4_text",""
"33974","R_2v3b7LZwKWBYMso","1","TRUE","q32_4_text",""
"33975","R_3kK3agGOyQRCBbj","1","TRUE","q32_4_text",""
"33976","R_RQSdcH0zEIJNR1n","1","TRUE","q32_4_text",""
"33977","R_1OUA3gO92FvnKJC","1","TRUE","q32_4_text",""
"33978","R_2TSiiYVRQKD2QCQ","1","TRUE","q32_4_text",""
"33979","R_1kXpV8jplY9khDU","1","TRUE","q32_4_text",""
"33980","R_2rI2G94jeMa3sIb","2","TRUE","q32_4_text",""
"33981","R_4YNNKdbHm3e72Sd","1","TRUE","q32_4_text",""
"33982","R_3JiYZtx3ItWpyOl","1","TRUE","q32_4_text",""
"33983","R_UszQvT8LBKyc6eR","1","TRUE","q32_4_text",""
"33984","R_3fxVhyJToFVSnEB","1","TRUE","q32_4_text",""
"33985","R_1hKfXELMl9TombY","1","TRUE","q32_4_text",""
"33986","R_806Q2xV2fZWRCfv","1","TRUE","q32_4_text",""
"33987","R_3Jf3i9vnxyHM2re","1","TRUE","q32_4_text",""
"33988","R_1Gxz9WNyRgS8uXh","2","TRUE","q32_4_text",""
"33989","R_3rWpEzMrb7ML1XX","1","TRUE","q32_4_text",""
"33990","R_2tKz3ct96dEBYZM","1","TRUE","q32_4_text",""
"33991","R_25swWguxRFXUbi6","1","TRUE","q32_4_text",""
"33992","R_123bVeW9mbsK2qk","1","TRUE","q32_4_text",""
"33993","R_30uud1YzukQ7jlI","1","TRUE","q32_4_text",""
"33994","R_vPjVsLWp1KvnJ6h","1","TRUE","q32_4_text",""
"33995","R_38kFQbN5Fk31WcV","2","TRUE","q32_4_text",""
"33996","R_2CqU6n1Metd3r5T","2","TRUE","q32_4_text",""
"33997","R_5pZ1MBngkJkRWvf","2","TRUE","q32_4_text",""
"33998","R_3nfkGS3iQt7x7Dz","2","TRUE","q32_4_text",""
"33999","R_2bWt0NMyFyhuVxs","2","TRUE","q32_4_text",""
"34000","R_2WA344C4QoGzXB7","1","TRUE","q32_4_text",""
"34001","R_3HIhDBfTmLyk17r","1","TRUE","q32_4_text",""
"34002","R_RE27xdujf5iS5dD","1","TRUE","q32_4_text",""
"34003","R_1QLUrwnjszLkHWw","1","TRUE","q32_4_text",""
"34004","R_1pF1rBhocWRVDlI","1","TRUE","q32_4_text",""
"34005","R_1cSXriB7IGTJ9sR","1","TRUE","q32_4_text",""
"34006","R_2334mC1i8P2KFV1","1","TRUE","q32_4_text",""
"34007","R_1qagEdoesASRYyh","1","TRUE","q32_4_text",""
"34008","R_1jHRY5PsG1Ef0kA","1","TRUE","q32_4_text",""
"34009","R_psyZJLmnQGTYkKJ","1","TRUE","q32_4_text",""
"34010","R_10vja0toc5L8jpU","1","TRUE","q32_4_text",""
"34011","R_29oZC01vhWatKFD","1","TRUE","q32_4_text",""
"34012","R_3oFJIGifpBwOhUd","1","TRUE","q32_4_text",""
"34013","R_1mQSXuJ23zK0gOU","1","TRUE","q32_4_text",""
"34014","R_1LJLWnzDBZXW49P","1","TRUE","q32_4_text",""
"34015","R_3efe7eThPPuLxpY","1","TRUE","q32_4_text",""
"34016","R_3kHRlir1RyFELdh","1","TRUE","q32_4_text",""
"34017","R_BWJaAXjP5V1Ggwh","1","TRUE","q32_4_text",""
"34018","R_9Ty3zvbJrg619jr","1","TRUE","q32_4_text",""
"34019","R_3inhqWlA1FATou4","1","TRUE","q32_4_text",""
"34020","R_3gUu7voHjGeQnLV","1","TRUE","q32_4_text",""
"34021","R_XGTMdxf9I4VHjVv","1","TRUE","q32_4_text",""
"34022","R_3P4XzdXQtst1JS8","1","TRUE","q32_4_text",""
"34023","R_1DCQM7O4k4QR6Mc","1","TRUE","q32_4_text",""
"34024","R_511zBWscy20DIvT","1","TRUE","q32_4_text",""
"34025","R_2AZkxv1N6gQt6DI","1","TRUE","q32_4_text",""
"34026","R_RIAtjDIkNZR4SIx","2","TRUE","q32_4_text",""
"34027","R_1rcadj90BQtOp7F","1","TRUE","q32_4_text",""
"34028","R_3luHKuh4cjsZOen","1","TRUE","q32_4_text",""
"34029","R_uvVkL69hMHOkC53","1","TRUE","q32_4_text",""
"34030","R_29uWFLuQkfqjoRv","1","TRUE","q32_4_text",""
"34031","R_3CNS5ycsbjf83BJ","1","TRUE","q32_4_text",""
"34032","R_2ByCTaDO8cuzvKS","1","TRUE","q32_4_text",""
"34033","R_4MxY2oJJ9lOjrGN","1","TRUE","q32_4_text",""
"34034","R_1QgUxxZamOSg9Oh","1","TRUE","q32_4_text",""
"34035","R_3DhkZnMDKvKnoWw","2","TRUE","q32_4_text",""
"34036","R_1PckFZO1a9zf7Tw","1","TRUE","q32_4_text",""
"34037","R_2PeeJZRsemCdeZu","1","TRUE","q32_4_text",""
"34038","R_2SGlSVqFWfktJ7v","1","TRUE","q32_4_text",""
"34039","R_WCLxFH8uPRM1nkB","1","TRUE","q32_4_text",""
"34040","R_2aQAr4GvGLkqegI","1","TRUE","q32_4_text",""
"34041","R_28YyjZp7UIAo3tg","1","TRUE","q32_4_text",""
"34042","R_qwJpQWvt756Ig2l","1","TRUE","q32_4_text",""
"34043","R_DLVJ3NIRAwU756x","1","TRUE","q32_4_text",""
"34044","R_2Y5MouXoQnp4K0V","1","TRUE","q32_4_text",""
"34045","R_21sU0Zufg2Jkztc","1","TRUE","q32_4_text",""
"34046","R_2Y3RVIQ9iSOnirE","1","TRUE","q32_4_text",""
"34047","R_30wuYFTQCFleyI1","1","TRUE","q32_4_text",""
"34048","R_1LG4OXBl2YFSrgn","2","TRUE","q32_4_text",""
"34049","R_2S8nLIP2FXgNig1","1","TRUE","q32_4_text",""
"34050","R_3n9msPzXsY2Y2rn","1","TRUE","q32_4_text",""
"34051","R_1IygYXvzgFsD0HY","1","TRUE","q32_4_text",""
"34052","R_2SBSMZnfcHjrMzm","1","TRUE","q32_4_text",""
"34053","R_1P6It9talIfNJJa","1","TRUE","q32_4_text",""
"34054","R_1etu8X96OsZ6ROr","1","TRUE","q32_4_text",""
"34055","R_3inlYx6BWvjW4Yv","2","TRUE","q32_4_text",""
"34056","R_2wtcyby4JdkdwTm","1","TRUE","q32_4_text",""
"34057","R_VLrghIkzzaIKOm5","1","TRUE","q32_4_text",""
"34058","R_1mJnDaUXaulaUba","1","TRUE","q32_4_text",""
"34059","R_2B2s82xJzrORWEd","2","TRUE","q32_4_text",""
"34060","R_1ez6tXOUEvCQ9N2","1","TRUE","q32_4_text",""
"34061","R_Z1SfvmUYwgiuxMt","2","TRUE","q32_4_text",""
"34062","R_3EQKMBHYOlK7uYX","1","TRUE","q32_4_text",""
"34063","R_2TC3oM0LW2RnQKt","1","TRUE","q32_4_text",""
"34064","R_1CgyWm8R03oLv1Q","2","TRUE","q32_4_text",""
"34065","R_1IXcoGLQgTJNAY1","1","TRUE","q32_4_text",""
"34066","R_1KwriGymlWpBpn2","1","TRUE","q32_4_text",""
"34067","R_3nJeKaCrbx177yg","1","TRUE","q32_4_text",""
"34068","R_3EM7pwVkkhMBKqo","1","TRUE","q32_4_text",""
